A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/3.html.,,,,,,,,,,
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/3.html applies to these and all data available from the Mission China air quality monitoring program.,,,,,,,,,,
,,,,,,,,,,
Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Guangzhou,PM2.5,2/3/2017 14:00,2017,2,3,14,53,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/3/2017 15:00,2017,2,3,15,62,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/3/2017 16:00,2017,2,3,16,53,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/3/2017 17:00,2017,2,3,17,61,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/3/2017 18:00,2017,2,3,18,74,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/3/2017 19:00,2017,2,3,19,75,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/3/2017 20:00,2017,2,3,20,75,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/3/2017 21:00,2017,2,3,21,65,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/3/2017 22:00,2017,2,3,22,64,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/3/2017 23:00,2017,2,3,23,70,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/4/2017 0:00,2017,2,4,0,68,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/4/2017 1:00,2017,2,4,1,61,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/4/2017 2:00,2017,2,4,2,64,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/4/2017 3:00,2017,2,4,3,68,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/4/2017 4:00,2017,2,4,4,65,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/4/2017 5:00,2017,2,4,5,65,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/4/2017 6:00,2017,2,4,6,69,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/4/2017 7:00,2017,2,4,7,66,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/4/2017 8:00,2017,2,4,8,64,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/4/2017 9:00,2017,2,4,9,71,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/4/2017 10:00,2017,2,4,10,69,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/4/2017 11:00,2017,2,4,11,49,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/4/2017 12:00,2017,2,4,12,63,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/4/2017 13:00,2017,2,4,13,59,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/4/2017 14:00,2017,2,4,14,66,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/4/2017 15:00,2017,2,4,15,79,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/4/2017 16:00,2017,2,4,16,84,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/4/2017 17:00,2017,2,4,17,76,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/4/2017 18:00,2017,2,4,18,81,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/4/2017 19:00,2017,2,4,19,82,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/4/2017 20:00,2017,2,4,20,75,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/4/2017 21:00,2017,2,4,21,73,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/4/2017 22:00,2017,2,4,22,81,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/4/2017 23:00,2017,2,4,23,89,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/5/2017 0:00,2017,2,5,0,88,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/5/2017 1:00,2017,2,5,1,82,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/5/2017 2:00,2017,2,5,2,80,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/5/2017 3:00,2017,2,5,3,84,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/5/2017 4:00,2017,2,5,4,75,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/5/2017 5:00,2017,2,5,5,65,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/5/2017 6:00,2017,2,5,6,71,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/5/2017 7:00,2017,2,5,7,62,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/5/2017 8:00,2017,2,5,8,59,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/5/2017 9:00,2017,2,5,9,53,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/5/2017 10:00,2017,2,5,10,51,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/5/2017 11:00,2017,2,5,11,46,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/5/2017 12:00,2017,2,5,12,51,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/5/2017 13:00,2017,2,5,13,42,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/5/2017 14:00,2017,2,5,14,39,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/5/2017 15:00,2017,2,5,15,35,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/5/2017 16:00,2017,2,5,16,32,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/5/2017 17:00,2017,2,5,17,38,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/5/2017 18:00,2017,2,5,18,35,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/5/2017 19:00,2017,2,5,19,38,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/5/2017 20:00,2017,2,5,20,37,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/5/2017 21:00,2017,2,5,21,35,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/5/2017 22:00,2017,2,5,22,30,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/5/2017 23:00,2017,2,5,23,38,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/6/2017 0:00,2017,2,6,0,39,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/6/2017 1:00,2017,2,6,1,48,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/6/2017 2:00,2017,2,6,2,44,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/6/2017 3:00,2017,2,6,3,35,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/6/2017 4:00,2017,2,6,4,31,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/6/2017 5:00,2017,2,6,5,29,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/6/2017 6:00,2017,2,6,6,30,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/6/2017 7:00,2017,2,6,7,34,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/6/2017 8:00,2017,2,6,8,39,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/6/2017 9:00,2017,2,6,9,49,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/6/2017 10:00,2017,2,6,10,36,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/6/2017 11:00,2017,2,6,11,44,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/6/2017 12:00,2017,2,6,12,50,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/6/2017 13:00,2017,2,6,13,50,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/6/2017 14:00,2017,2,6,14,49,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/6/2017 15:00,2017,2,6,15,50,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/6/2017 16:00,2017,2,6,16,48,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/6/2017 17:00,2017,2,6,17,48,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/6/2017 18:00,2017,2,6,18,47,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/6/2017 19:00,2017,2,6,19,48,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/6/2017 20:00,2017,2,6,20,72,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/6/2017 21:00,2017,2,6,21,57,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/6/2017 22:00,2017,2,6,22,53,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/6/2017 23:00,2017,2,6,23,44,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/7/2017 0:00,2017,2,7,0,41,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/7/2017 1:00,2017,2,7,1,49,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/7/2017 2:00,2017,2,7,2,56,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/7/2017 3:00,2017,2,7,3,61,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/7/2017 4:00,2017,2,7,4,64,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/7/2017 5:00,2017,2,7,5,65,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/7/2017 6:00,2017,2,7,6,70,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/7/2017 7:00,2017,2,7,7,61,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/7/2017 8:00,2017,2,7,8,62,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/7/2017 9:00,2017,2,7,9,64,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/7/2017 10:00,2017,2,7,10,64,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/7/2017 11:00,2017,2,7,11,58,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/7/2017 12:00,2017,2,7,12,62,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/7/2017 13:00,2017,2,7,13,58,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/7/2017 14:00,2017,2,7,14,58,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/7/2017 15:00,2017,2,7,15,64,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/7/2017 16:00,2017,2,7,16,65,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/7/2017 17:00,2017,2,7,17,60,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/7/2017 18:00,2017,2,7,18,62,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/7/2017 19:00,2017,2,7,19,67,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/7/2017 20:00,2017,2,7,20,78,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/7/2017 21:00,2017,2,7,21,74,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/7/2017 22:00,2017,2,7,22,60,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/7/2017 23:00,2017,2,7,23,53,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/8/2017 0:00,2017,2,8,0,42,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/8/2017 1:00,2017,2,8,1,40,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/8/2017 2:00,2017,2,8,2,37,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/8/2017 3:00,2017,2,8,3,43,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/8/2017 4:00,2017,2,8,4,46,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/8/2017 5:00,2017,2,8,5,50,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/8/2017 6:00,2017,2,8,6,54,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/8/2017 7:00,2017,2,8,7,52,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/8/2017 8:00,2017,2,8,8,54,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/8/2017 9:00,2017,2,8,9,51,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/8/2017 10:00,2017,2,8,10,46,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/8/2017 11:00,2017,2,8,11,45,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/8/2017 12:00,2017,2,8,12,51,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/8/2017 13:00,2017,2,8,13,60,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/8/2017 14:00,2017,2,8,14,59,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/8/2017 15:00,2017,2,8,15,12,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/8/2017 16:00,2017,2,8,16,8,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/8/2017 17:00,2017,2,8,17,11,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/8/2017 18:00,2017,2,8,18,13,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/8/2017 19:00,2017,2,8,19,17,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/8/2017 20:00,2017,2,8,20,13,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/8/2017 21:00,2017,2,8,21,11,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/8/2017 22:00,2017,2,8,22,13,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/8/2017 23:00,2017,2,8,23,14,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/9/2017 0:00,2017,2,9,0,11,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/9/2017 1:00,2017,2,9,1,12,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/9/2017 2:00,2017,2,9,2,12,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/9/2017 3:00,2017,2,9,3,10,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/9/2017 4:00,2017,2,9,4,10,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/9/2017 5:00,2017,2,9,5,17,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/9/2017 6:00,2017,2,9,6,16,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/9/2017 7:00,2017,2,9,7,21,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/9/2017 8:00,2017,2,9,8,18,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/9/2017 9:00,2017,2,9,9,18,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/9/2017 10:00,2017,2,9,10,23,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/9/2017 11:00,2017,2,9,11,27,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/9/2017 12:00,2017,2,9,12,34,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/9/2017 13:00,2017,2,9,13,35,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/9/2017 14:00,2017,2,9,14,32,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/9/2017 15:00,2017,2,9,15,37,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/9/2017 16:00,2017,2,9,16,41,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/9/2017 17:00,2017,2,9,17,51,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/9/2017 18:00,2017,2,9,18,50,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/9/2017 19:00,2017,2,9,19,58,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/9/2017 20:00,2017,2,9,20,61,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/9/2017 21:00,2017,2,9,21,63,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/9/2017 22:00,2017,2,9,22,66,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/9/2017 23:00,2017,2,9,23,68,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/10/2017 0:00,2017,2,10,0,74,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/10/2017 1:00,2017,2,10,1,77,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/10/2017 2:00,2017,2,10,2,77,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/10/2017 3:00,2017,2,10,3,76,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/10/2017 4:00,2017,2,10,4,69,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/10/2017 5:00,2017,2,10,5,65,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/10/2017 6:00,2017,2,10,6,64,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/10/2017 7:00,2017,2,10,7,59,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/10/2017 8:00,2017,2,10,8,62,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/10/2017 9:00,2017,2,10,9,66,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/10/2017 10:00,2017,2,10,10,62,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/10/2017 11:00,2017,2,10,11,60,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/10/2017 12:00,2017,2,10,12,60,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/10/2017 13:00,2017,2,10,13,59,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/10/2017 14:00,2017,2,10,14,55,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/10/2017 15:00,2017,2,10,15,52,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/10/2017 16:00,2017,2,10,16,54,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/10/2017 17:00,2017,2,10,17,59,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/10/2017 18:00,2017,2,10,18,63,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/10/2017 19:00,2017,2,10,19,63,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/10/2017 20:00,2017,2,10,20,60,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/10/2017 21:00,2017,2,10,21,60,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/10/2017 22:00,2017,2,10,22,55,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/10/2017 23:00,2017,2,10,23,51,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/11/2017 0:00,2017,2,11,0,54,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/11/2017 1:00,2017,2,11,1,51,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/11/2017 2:00,2017,2,11,2,45,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/11/2017 3:00,2017,2,11,3,48,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/11/2017 4:00,2017,2,11,4,52,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/11/2017 5:00,2017,2,11,5,54,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/11/2017 6:00,2017,2,11,6,59,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/11/2017 7:00,2017,2,11,7,56,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/11/2017 8:00,2017,2,11,8,53,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/11/2017 9:00,2017,2,11,9,56,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/11/2017 10:00,2017,2,11,10,55,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/11/2017 11:00,2017,2,11,11,54,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/11/2017 12:00,2017,2,11,12,56,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/11/2017 13:00,2017,2,11,13,53,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/11/2017 14:00,2017,2,11,14,51,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/11/2017 15:00,2017,2,11,15,46,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/11/2017 16:00,2017,2,11,16,52,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/11/2017 17:00,2017,2,11,17,44,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/11/2017 18:00,2017,2,11,18,45,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/11/2017 19:00,2017,2,11,19,51,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/11/2017 20:00,2017,2,11,20,50,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/11/2017 21:00,2017,2,11,21,56,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/11/2017 22:00,2017,2,11,22,57,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/11/2017 23:00,2017,2,11,23,55,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/12/2017 0:00,2017,2,12,0,61,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/12/2017 1:00,2017,2,12,1,55,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/12/2017 2:00,2017,2,12,2,56,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/12/2017 3:00,2017,2,12,3,58,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/12/2017 4:00,2017,2,12,4,57,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/12/2017 5:00,2017,2,12,5,60,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/12/2017 6:00,2017,2,12,6,57,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/12/2017 7:00,2017,2,12,7,56,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/12/2017 8:00,2017,2,12,8,57,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/12/2017 9:00,2017,2,12,9,52,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/12/2017 10:00,2017,2,12,10,55,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/12/2017 11:00,2017,2,12,11,52,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/12/2017 12:00,2017,2,12,12,50,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/12/2017 13:00,2017,2,12,13,49,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/12/2017 14:00,2017,2,12,14,49,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/12/2017 15:00,2017,2,12,15,52,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/12/2017 16:00,2017,2,12,16,55,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/12/2017 17:00,2017,2,12,17,59,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/12/2017 18:00,2017,2,12,18,63,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/12/2017 19:00,2017,2,12,19,72,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/12/2017 20:00,2017,2,12,20,69,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/12/2017 21:00,2017,2,12,21,67,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/12/2017 22:00,2017,2,12,22,56,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/12/2017 23:00,2017,2,12,23,54,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/13/2017 0:00,2017,2,13,0,66,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/13/2017 1:00,2017,2,13,1,69,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/13/2017 2:00,2017,2,13,2,65,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/13/2017 3:00,2017,2,13,3,73,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/13/2017 4:00,2017,2,13,4,80,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/13/2017 5:00,2017,2,13,5,83,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/13/2017 6:00,2017,2,13,6,76,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/13/2017 7:00,2017,2,13,7,68,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/13/2017 8:00,2017,2,13,8,66,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/13/2017 9:00,2017,2,13,9,57,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/13/2017 10:00,2017,2,13,10,44,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/13/2017 11:00,2017,2,13,11,37,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/13/2017 12:00,2017,2,13,12,38,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/13/2017 13:00,2017,2,13,13,39,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/13/2017 14:00,2017,2,13,14,43,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/13/2017 15:00,2017,2,13,15,45,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/13/2017 16:00,2017,2,13,16,47,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/13/2017 17:00,2017,2,13,17,55,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/13/2017 18:00,2017,2,13,18,65,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/13/2017 19:00,2017,2,13,19,68,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/13/2017 20:00,2017,2,13,20,74,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/13/2017 21:00,2017,2,13,21,90,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/13/2017 22:00,2017,2,13,22,81,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/13/2017 23:00,2017,2,13,23,79,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/14/2017 0:00,2017,2,14,0,68,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/14/2017 1:00,2017,2,14,1,61,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/14/2017 2:00,2017,2,14,2,67,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/14/2017 3:00,2017,2,14,3,61,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/14/2017 4:00,2017,2,14,4,63,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/14/2017 5:00,2017,2,14,5,65,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/14/2017 6:00,2017,2,14,6,67,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/14/2017 7:00,2017,2,14,7,71,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/14/2017 8:00,2017,2,14,8,74,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/14/2017 9:00,2017,2,14,9,66,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/14/2017 10:00,2017,2,14,10,59,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/14/2017 11:00,2017,2,14,11,80,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/14/2017 12:00,2017,2,14,12,73,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/14/2017 13:00,2017,2,14,13,71,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/14/2017 14:00,2017,2,14,14,60,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/14/2017 15:00,2017,2,14,15,61,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/14/2017 16:00,2017,2,14,16,55,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/14/2017 17:00,2017,2,14,17,45,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/14/2017 18:00,2017,2,14,18,62,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/14/2017 19:00,2017,2,14,19,80,µg/m³,1 Hr,Valid
